Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
168863,4.6902,0.750324,4.915573,-0.560394,2.400533,7.66543,4.429777,-27.154532,2.776341,2.660604,-1.283251,2.616459,-1.101647,3.097606,-1.489834,3.234542,6.224461,2.887901,-1.490086,-5.071516,0.510295,0.210282,5.077893,0.199699,-1.48953,-1.204476,-9.755994,0.393942,159.06,1
69315,-14.237236,7.44041,-19.784554,3.486372,-3.269518,-4.551131,-10.399145,2.348316,-4.644686,-12.952588,4.1753,-5.039008,-1.205894,-10.238739,0.379727,-4.923849,-5.57538,-2.569222,1.057291,0.469112,0.169523,-0.077333,-0.426331,-0.306222,0.661491,-0.092801,2.104946,-0.190337,92.03,1
157667,-2.147093,1.579346,-5.295034,5.506525,-3.178349,0.159791,-1.222072,0.686789,-1.942057,-3.496367,2.610576,-4.182002,0.139201,-3.330721,-1.378918,-1.905306,-3.581014,-0.480709,0.923983,0.88565,-1.13943,1.050479,1.688186,0.212383,-0.05659,0.178605,-0.673233,-0.006447,351.73,1
98225,-1.228252,0.920899,-2.531953,5.117938,-0.795091,-2.658944,-1.094472,3.28796,-2.68978,-4.323406,5.781546,-10.341578,-1.690971,-9.197453,0.147373,-5.079051,-10.680209,-2.390915,1.66457,-1.802295,0.352477,0.076889,0.113472,0.382874,-0.218771,-0.187887,-0.042391,0.042592,0.16,1
91118,0.854617,1.224086,-1.836309,3.614899,0.309538,-1.850168,-1.898643,0.439897,0.304027,-2.713973,3.502863,-3.949399,2.111448,-8.401062,-0.28745,-2.857888,-2.72533,-0.252644,1.069167,-0.135244,1.571346,-0.121423,-0.165919,0.5439,0.263437,-0.120548,0.384505,-0.1144,0.05,1
58014,0.985694,0.747389,1.08519,0.557161,0.86765,0.903798,0.845276,-4.165599,0.960982,-0.051888,-0.219554,0.828525,-1.300234,-0.475059,-0.037671,1.750814,3.849004,0.971375,-2.22992,-0.631392,-0.468645,-0.203651,-0.222755,0.323174,0.664941,-0.222309,0.142999,0.072599,346.14,1
1663,-12.602565,9.959964,-21.467352,6.698121,-18.37062,-1.690129,-17.988689,3.313858,-5.01541,-14.87055,8.727412,-16.244421,1.384314,-9.320001,0.187341,-12.806091,-22.292391,-8.881234,2.899901,0.40105,0.705276,0.344731,-0.056383,0.021454,-0.936705,-0.141798,0.767989,-0.105509,12.61,1
77223,-18.170272,11.011264,-29.328029,13.530664,-12.12816,-1.939956,-21.833573,1.503473,-11.368138,-15.161456,9.783644,-14.835661,0.318779,-16.371319,0.046358,-8.970214,-14.621242,-4.929089,2.196733,0.34766,0.743801,-0.403159,0.054168,-0.049458,0.52232,1.242115,0.526566,-0.460628,2.49,1
71428,-5.551531,10.398476,-25.273058,5.392947,-18.553116,-2.882362,-9.242797,1.801125,-2.852141,-12.456961,6.55669,-10.79725,-2.120661,-14.212325,0.554146,-9.720973,-11.319177,-3.67375,1.391713,1.104909,2.684384,-0.26624,-0.044488,-0.419953,0.933987,-0.056144,0.003493,0.762079,158.3,1
126738,-25.226435,7.246818,-23.299496,3.377801,-17.140035,-1.766242,-13.443893,1.435814,-4.379448,-14.649613,5.164738,-9.354824,-0.653161,-9.644808,-0.151215,-8.989857,-13.257297,-4.817904,3.607432,0.789224,0.860793,0.457669,-0.170326,0.490648,1.164473,0.76523,-0.345633,0.395662,596.53,1
17353,-2.568926,3.48241,-5.552601,2.629289,-5.596494,-1.347217,-4.324424,1.168604,-1.495589,-4.468577,2.213744,-3.505103,0.069992,-2.224711,-0.664251,-2.844131,-5.220421,-3.201544,-0.102597,-0.004867,0.371376,-1.010958,-1.286259,0.133104,0.655045,-0.371907,0.420919,-0.639624,990.31,1
14862,-3.222645,6.932953,-10.093614,8.315119,-4.761579,0.889107,-5.219337,-0.050325,-4.327138,-12.446373,9.964148,-14.860318,1.579869,-15.397783,0.139322,-8.787383,-11.97453,-3.739061,1.972919,0.508252,0.200972,0.893849,9.356831,-1.953136,0.127655,0.332612,0.800814,-1.22573,121.71,1
50366,-5.698544,2.388864,-5.252622,3.208767,-3.524603,-1.400303,-3.904941,0.549123,-1.530922,-5.789798,3.285199,-5.102851,0.546847,-7.661099,-1.524785,-3.873112,-6.255417,-2.589238,-1.357034,0.073912,1.657994,-10.562351,-1.040966,-0.017754,2.421074,0.039308,1.066678,1.568302,625.46,1
172792,-16.351352,5.361762,-15.398806,5.269019,-11.520872,-1.799315,-12.857714,1.810916,-3.618126,-8.2416,2.47687,-8.083812,-0.294182,-4.922616,1.207258,-9.462169,-17.440581,-6.283116,4.517677,0.784344,0.588438,0.310934,0.345567,0.385686,-0.876814,-1.059148,-2.193651,-0.456712,1211.5,1
80675,-12.622866,10.005316,-9.177437,8.52944,-14.352516,2.198475,-15.963136,0.05351,-4.967346,-8.640042,4.111832,-6.696759,-0.946564,-5.37362,-2.149169,-5.405313,-11.50069,-6.050236,-0.855847,0.033022,0.38672,-0.139309,0.900706,-0.832402,-0.57524,-0.286739,0.129322,-0.399558,15.74,1
126635,-2.575818,2.736649,-1.688773,2.891515,-0.344387,-1.150782,-4.574416,0.010242,-4.253693,-4.013427,2.072672,-2.529997,-0.262669,-3.985479,-0.795109,-3.023931,-6.531665,-1.616069,0.424469,1.810223,-0.331369,1.968476,1.58537,0.891124,-0.455097,-0.234957,-0.000527,0.474836,0.66,1
25400,-1.765259,1.832856,-4.195282,6.969354,1.566193,-2.78778,-4.324685,4.557436,-2.187512,-3.936081,8.305832,-13.457816,-0.669686,-12.991287,0.005378,-6.224423,-8.441868,-1.874403,0.527392,0.300976,17.89123,-1.199746,0.319505,-0.598826,-0.367461,0.662137,2.043861,0.861557,0.01,1
70331,-1.960814,3.880141,-9.421354,9.198894,0.457774,0.611331,-8.502867,-37.284753,-3.894645,-6.892719,5.607863,-6.772158,-1.227752,-5.094152,-1.52461,-1.141393,-0.736087,0.119492,-1.436327,0.296854,-11.443976,0.549967,0.00032,-1.267501,0.108472,0.907706,1.002593,-0.949001,0.03,1
74871,-2.580609,2.48538,-3.771779,2.751935,-14.267597,1.080375,-2.262978,1.662142,-2.44459,-8.0142,3.46007,-8.38163,0.556603,-4.414135,1.774727,-9.521655,-12.806398,-4.868814,4.796761,0.374606,0.54578,3.718549,0.379643,0.270034,-2.226257,-0.09207,0.229443,-0.485879,913.6,1
134902,4.354546,1.114316,-1.013636,4.705999,4.049484,-0.680559,1.690157,-5.77791,-2.508575,-2.302288,3.739073,-4.896841,0.070774,-4.372382,-1.16947,0.381334,0.521432,0.760043,-2.36211,0.365106,-0.5776,1.229826,-0.731429,0.530212,0.091512,-0.147493,-0.906188,0.544098,7.71,1
96889,0.066934,-0.293118,-1.358807,2.452891,1.903642,-2.953531,-2.610662,10.058577,-0.238165,0.130583,2.247835,-4.34674,0.596326,-7.032514,2.235466,-3.909678,-5.218035,-2.377766,1.187758,0.473791,13.776136,-0.527854,0.16174,0.249199,-1.079031,0.525419,1.800218,1.80738,39.86,1
135557,-8.910436,9.490661,-9.069298,3.986596,-7.286831,-0.594155,-4.423696,0.781242,-6.080506,-6.752808,0.456181,-1.969603,1.034942,-4.331557,-0.501546,0.589627,-3.69542,-0.76258,-2.136184,0.596259,-0.401981,-0.064167,-0.443316,-1.220338,0.642689,-0.040506,0.491757,-0.162159,232.05,1
131771,-7.069832,2.923812,-6.944139,5.099264,-4.834876,-0.405789,-5.103483,-0.940588,-3.646066,-7.211137,3.697475,-3.3035,-1.328236,-7.769609,-0.05272,-2.463886,-5.881592,-1.668927,0.568822,0.232708,-0.446325,0.029674,2.297542,0.042055,0.091612,-0.12868,0.290574,-1.39473,15.75,1
46418,0.430189,9.779457,-6.120177,4.559613,-3.32348,-1.381823,-9.28044,0.540056,-2.528807,-7.990275,7.419784,-10.470587,0.580122,-10.114097,-0.183146,-7.932531,-10.550948,-2.45205,2.20889,0.249045,0.802573,0.749684,-0.023224,0.070735,-0.886494,-0.248871,0.154445,0.319619,4.39,1
50807,-10.37067,12.99558,-9.982332,3.061764,-5.449889,-1.451236,-5.879045,1.39627,-3.195662,-4.675353,2.073706,-6.652181,-0.227104,-5.723566,-0.356279,-2.169085,-7.574597,-1.814038,-1.356316,1.290145,1.917158,-10.100688,-1.179064,-1.171499,0.563228,-0.052593,1.15764,1.453394,3.0,1
116423,1.054949,5.934287,-3.889371,4.73263,0.883566,-0.76549,-1.141185,1.046823,-1.760409,-2.425769,4.148517,-5.027152,0.57788,-7.629792,-0.028755,0.753319,0.536001,1.260437,-0.593344,-0.52249,1.186968,-0.618438,0.404806,-1.151722,-0.925765,0.263091,-0.006216,0.167071,0.13,1
152087,2.658785,-0.948293,3.036728,2.788091,5.762192,-0.487569,2.175319,-0.545226,0.011656,3.668073,-0.118459,0.851378,-1.76465,-2.901331,2.638741,1.556521,3.224875,2.020179,1.219596,-1.566214,1.228074,0.104879,-0.445587,-0.438605,-0.555489,0.532968,-1.453186,0.138751,18.29,1
114784,1.462444,0.746751,3.241089,1.030229,0.353678,2.697249,-2.445028,-2.319789,-2.333198,-3.052129,0.75914,-2.970298,-1.339419,-4.598646,-1.677841,-2.97041,-11.982897,-3.519928,0.169557,-0.850551,0.821031,-0.390488,0.148467,0.169604,0.614319,-0.314599,-0.229675,0.380123,0.86,1
38040,-22.705799,7.593484,-20.637145,8.82282,-10.451276,-2.283268,-10.831523,1.042808,-5.503469,-14.517133,8.574921,-15.107471,1.594605,-15.022744,1.0761,-12.196395,-15.252637,-5.900612,3.746154,0.421814,1.425303,1.737135,-0.090557,0.746983,0.169904,0.738696,0.28043,0.166458,162.42,1
172792,-3.22108,-0.065046,-3.305192,2.034268,-0.749716,-2.02206,-4.29464,2.29972,-1.704966,-4.989775,5.007629,-4.394734,-0.758078,-6.40054,-0.638252,-6.568188,-13.308017,-3.568086,3.311356,-1.933302,1.518161,2.074142,-0.592045,0.312866,0.249271,-0.334133,-0.337566,-0.869004,190.57,1
57649,0.033986,8.988986,-2.816055,5.097787,-2.919749,0.753103,-2.58861,-0.041927,-3.444153,-4.447309,4.440584,-8.977754,-0.234275,-11.756399,0.744149,-7.309442,-11.750584,-4.592372,1.803406,-0.648653,0.775255,0.211752,4.389854,0.578982,-0.192412,0.549638,0.556241,0.292203,3.38,1
99985,-1.414575,0.347829,-3.015641,1.271308,-2.099264,-3.867061,-0.265577,1.966641,-1.983009,-1.633414,0.454452,0.058197,-0.79712,-3.210252,1.09038,-1.574962,-2.560109,-1.167539,0.553038,1.08197,0.407405,-0.787574,-0.41768,0.448951,0.128102,-0.285983,1.008821,-0.205437,82.51,1
111449,-4.103747,6.37204,-7.543578,5.256447,-3.198542,-1.006104,-15.182213,-2.136428,-5.270104,-11.368346,2.801838,-8.252594,-1.438573,-7.310739,0.959059,-9.701553,-13.170896,-5.14978,1.88142,0.779068,0.655263,0.639439,-0.399471,0.529753,-0.235114,-0.332371,1.054524,0.087685,0.75,1
118251,-1.206187,4.464319,-5.251405,6.542838,-0.460014,-1.892916,-4.470566,-1.285057,-2.776571,-3.087896,4.370822,-6.520435,-0.933226,-8.185765,0.916903,-3.989044,-1.571759,-0.25722,2.355327,0.624719,-0.680309,0.280323,-0.073109,-0.538969,0.561438,0.972469,0.579303,0.065033,43.07,1
100384,-17.620135,8.260196,-13.520302,8.855559,-2.927318,-0.963414,-14.316511,0.657789,-6.656012,-13.333592,7.649802,-14.614044,-0.325826,-12.172195,-1.116018,-8.803688,-13.931238,-4.479547,0.759593,0.492951,0.657248,1.600494,0.327022,-1.084353,0.774028,0.174921,1.01062,-0.667003,0.82,1
33258,-23.784165,7.107906,-29.184622,11.717503,-24.235898,-0.496379,-24.072052,1.682894,-13.338707,-25.163661,6.524959,-16.105769,-1.219702,-4.665489,-0.110311,-13.068795,-24.948566,-10.047751,3.567331,3.796962,-1.957806,3.133883,-0.648504,0.977005,-0.108675,-0.269098,-1.154709,-1.75831,306.32,1
155436,3.163127,-1.776701,-0.277643,2.303389,3.785284,-0.743932,4.789081,-1.238859,0.235115,0.560796,1.492855,-1.094721,-0.393017,-8.270286,0.278046,1.498052,4.315174,2.557331,-1.018165,-0.900488,0.359568,-0.170678,0.052991,-0.662301,0.070044,-0.603262,0.44575,0.041923,431.17,1
133265,-2.55285,6.244567,-5.632808,2.699029,0.711568,-2.810308,-3.752071,0.915416,-6.276775,-8.030895,7.872074,-9.246659,0.140028,-14.619698,0.962016,-6.387708,-9.903211,-2.184251,0.975195,-0.956684,1.682523,0.155724,-0.634553,-0.678178,2.182428,0.323025,0.625237,0.38758,0.01,1
59658,-0.0231,4.109181,-3.791582,6.569508,-2.943312,-1.618916,-3.207296,1.184563,-0.896971,-3.496246,3.473631,-4.58151,2.148101,-7.896316,0.140683,-2.767052,-2.846895,-1.07648,1.332463,1.005844,0.265892,0.406223,-0.278441,0.147595,0.207072,0.433452,0.823522,0.211176,90.12,1
172792,1.621809,-1.618815,0.655525,0.184933,-0.341158,-0.056062,2.135896,0.798036,0.783079,0.547908,-0.705354,0.725457,-0.773457,-0.139121,0.164682,0.181526,0.300449,-0.028373,0.667333,-0.014656,0.034528,0.102155,-0.386039,0.662482,-0.00269,0.342373,0.155368,0.511221,50.9,1
132470,-0.517487,-0.010496,-1.631235,6.023528,-0.699005,0.624704,-2.093373,0.44663,-1.871252,-1.064161,1.08759,-1.215101,-1.659529,-3.91497,-1.664032,-1.228503,-1.59576,-0.413316,0.89841,0.560567,0.912666,-0.208559,0.101741,-0.898231,0.258808,0.884032,0.544108,-0.152854,195.4,1
140833,3.414229,-0.250716,-0.208736,0.721373,1.892968,0.499875,3.150148,0.023677,0.852931,0.891795,1.455371,0.558053,-0.998896,-3.760251,0.330483,1.567977,3.930672,2.293553,-0.808541,-0.134885,-0.600383,-0.258908,0.184916,-0.127981,0.314137,0.052025,1.105766,0.261582,43.36,1
0,-3.56515,11.363299,-12.438541,8.92628,-9.776565,-2.818378,-19.145057,0.91073,-3.90204,-13.583582,9.88236,-15.062123,0.877544,-10.596127,0.69898,-9.795141,-16.415793,-7.496666,1.565322,1.06557,1.043603,-1.088137,0.192237,-0.050496,0.153766,-0.248387,1.117972,0.554553,2.17,1
72873,-3.418102,2.453239,-5.74601,2.153208,-5.098046,-0.912947,-5.091875,-0.464305,-1.374393,-3.80775,0.411561,-3.192,0.187906,-2.081264,0.674746,-2.937599,-7.169112,-2.326753,0.043609,0.225294,0.171239,-1.064473,-0.2082,-0.610871,-0.157954,-0.440609,0.269513,-0.230377,356.27,1
34800,-9.406784,4.728955,-7.637938,3.688521,-8.463272,-2.543038,-8.473359,5.582505,-3.531511,-13.852424,4.684961,-8.171959,0.71532,-4.602937,-2.251236,-4.266411,-8.61641,-1.875101,0.556917,0.031159,0.693226,0.16873,-3.008224,0.375343,0.465927,-0.499383,0.53307,-1.416331,372.38,1
151141,-1.402579,0.594183,-3.593638,5.59741,-3.566546,-0.409049,-1.748291,2.279904,-1.41028,-3.758484,4.010866,-7.028451,2.188134,-10.568032,-0.086525,-7.706883,-16.070431,-4.569717,3.338446,0.817143,3.08785,0.190665,0.11785,-0.172296,-1.678429,-0.423119,0.434629,0.898024,822.9,1
95569,2.357282,1.785586,-1.749155,3.101725,2.888523,-1.189688,1.97878,0.151313,0.110578,-1.88606,3.057529,-7.687502,0.332568,-10.457789,0.633754,-1.771404,0.665502,1.333456,0.816496,-1.085445,0.992078,-0.250905,0.703053,-0.366926,-0.31785,-0.031521,0.363395,0.591338,93.35,1
35701,-2.340014,5.566115,-12.834424,6.217951,-8.798428,-1.741542,-14.193336,2.093225,-2.935947,-13.158843,9.682492,-16.439392,0.320107,-14.874627,-0.208009,-11.682907,-19.099746,-6.920679,2.110667,-0.535021,0.431077,0.142425,0.496854,-0.534859,-0.437277,-0.405616,2.138492,-0.44512,14.13,1
29255,-3.556029,5.273296,-5.674755,1.016924,-2.665126,-3.644945,-8.830312,0.489918,-0.572561,-7.869624,3.146609,-6.850928,-1.034519,-8.893624,0.558865,-3.963972,-4.569011,-2.582163,-0.830062,0.284127,0.024937,-0.831794,-0.545018,-0.177409,1.421821,-0.331843,0.607167,0.404327,5.43,1
63714,-14.600564,15.835048,-27.760227,9.462821,-13.106167,-3.851432,-29.745534,10.145709,-9.163173,-17.275224,10.67135,-17.019295,1.13512,-14.744605,-0.661253,-13.823402,-24.419637,-8.893246,3.213668,1.040188,1.447641,0.152102,-0.207263,-0.499719,0.427676,-0.258372,0.760802,-0.016038,22.11,1
71225,-7.634856,3.969409,-8.315649,6.470687,-1.680749,-1.610986,-6.964219,1.024251,-2.973969,-3.719778,3.826264,-7.309286,-1.632995,-7.012143,-0.189976,-3.694739,-8.800877,-2.140362,0.903885,-0.235703,0.346305,-0.029515,0.183312,-0.98802,0.890795,1.115414,0.744679,0.169748,2.91,1
7966,-2.486533,1.715911,-3.767087,1.204882,-6.587654,-2.010253,-0.114319,4.52692,-0.942078,-6.456289,3.055058,-5.548892,0.069487,-6.595386,0.855004,-3.990127,-5.901869,-2.054744,1.202152,0.675481,0.077988,3.249624,-0.494948,-0.052614,1.298404,0.308544,3.108597,-0.273932,250.16,1
97450,3.077847,-0.807361,-4.05003,5.29381,2.428259,-1.810467,1.63163,1.546435,-0.591329,0.110624,4.000302,-5.222684,0.855454,-8.809297,-0.473775,-0.04083,0.001821,1.314834,-0.036607,-0.184335,1.178358,-0.35797,0.522735,-1.087437,0.145552,0.939613,1.001045,0.126502,3.17,1
60914,-4.72486,3.657826,-3.579056,1.978099,0.108842,0.004033,-3.489953,-17.356455,-1.742402,-3.343197,3.318592,0.093052,-1.825976,-4.153357,0.290543,0.671373,3.404354,1.674215,-0.837539,0.347135,-2.757973,1.570426,0.051495,-0.673222,-0.603086,-0.144402,0.672407,-0.399402,23.03,1
136118,-2.006477,1.731959,-5.017581,4.146953,-2.946846,-0.271205,-3.520843,0.44117,-4.757795,-4.324705,0.772712,-0.357732,0.522482,-0.513989,-0.595432,0.163402,-2.356867,-0.065561,1.103665,3.110925,-0.017058,0.631553,0.020414,0.077838,-0.44113,0.548538,-0.220735,-0.067233,53.78,1
34842,-2.656731,3.218675,-4.797323,4.418202,-2.776641,-2.788229,-5.941752,3.093461,-1.54909,-4.378986,3.379517,-9.112778,0.960344,-4.188228,0.492669,-6.764712,-11.071307,-5.083988,2.404955,-1.361093,1.013327,0.640017,-0.68769,0.607393,-0.422163,0.402781,-0.386565,-0.050197,98.55,1
19879,-6.869803,5.014963,-16.603099,10.395193,-2.406655,-3.951366,-9.425875,2.517489,-5.060348,-9.626593,8.207588,-14.342349,0.013217,-9.89858,-0.646406,-5.687913,-7.747172,-2.111619,0.987762,1.44755,0.383908,0.303823,-0.233601,0.036104,-0.117139,0.656451,0.575897,0.009959,171.14,1
145797,-2.106729,0.902075,-5.138493,7.933326,-1.130443,-0.188238,-1.449009,0.52644,-3.438432,-2.600311,3.579671,-5.416616,0.849057,-6.249147,0.121706,-3.3694,-6.024583,-0.931441,2.363189,0.464677,0.166106,1.472598,0.750496,0.194826,-2.036654,0.503577,0.246526,0.046372,270.87,1
131618,-4.020764,4.032138,-5.293818,4.360274,-1.246953,1.16428,-6.076057,-17.416725,-1.664109,-0.927027,1.218928,-1.934678,-0.236011,-2.638666,-0.560409,-1.441693,-3.149232,-0.593662,0.838348,1.124128,0.353497,0.194362,0.617461,0.458537,0.185806,0.645072,1.055946,0.834861,0.56,1
120514,-11.52607,2.361516,-7.326208,2.051096,-13.250656,-3.192944,-5.020415,1.70852,-2.559104,-6.197042,2.21983,-3.195605,0.20383,-4.112458,-0.114756,-5.15992,-9.842601,-3.926542,3.144231,0.869167,-0.019845,0.281752,-0.392638,1.109,0.436765,-0.244764,0.553346,0.026614,192.33,1
77858,0.389129,1.244332,-3.469798,1.339632,1.869765,-2.240198,-0.711769,0.423784,-1.458939,-5.997626,5.819182,-8.711018,0.611713,-9.879039,0.702343,-7.124523,-5.612986,-1.096722,3.088751,0.000568,1.171822,0.360123,0.175235,-1.212113,0.176304,0.237089,2.080339,0.04351,1.61,1
46293,3.254206,-1.190213,2.079357,6.112634,12.151243,-1.066102,0.489655,-3.694206,-0.50756,2.481006,2.224552,-2.63083,-1.94402,-5.700175,0.125004,2.50702,5.626565,2.933513,-0.788198,0.770409,-0.247191,-0.801848,0.241584,-0.266588,0.39192,2.743928,2.26695,1.874556,0.01,1
54983,-5.502202,7.851239,-7.489884,7.206263,-3.546523,-2.628923,-15.856971,1.098665,-6.198712,-12.481018,4.158724,-11.529406,-1.156685,-8.27966,-0.076637,-6.095354,-10.19041,-4.429522,0.034921,0.814834,-0.435179,0.602799,-0.255473,-0.368858,-0.594938,-0.202466,0.622569,0.28283,27.9,1
99438,-4.637418,3.302054,-13.079693,4.080213,-2.845199,-3.066877,-4.049731,1.505032,-1.966634,-4.335485,3.671363,-4.64743,0.483084,-6.633699,0.137911,-3.306235,-2.157864,0.001013,2.523391,0.197211,0.632141,0.823564,0.335387,0.262835,-0.357987,0.505001,-1.699956,-0.139076,211.93,1
15176,-6.072968,0.380242,-2.900826,6.032526,-1.560031,-3.636921,-4.177109,2.178014,-3.486932,-1.360964,3.429346,-3.402264,1.359566,-4.693764,0.99458,-6.283955,-7.521502,-3.71141,3.566309,3.552316,0.260243,0.796117,0.498135,0.597825,0.068732,1.098811,5.199078,-0.278885,49.61,1
144940,-3.5955,2.968153,-6.019038,1.659744,1.731679,-1.987663,-1.787186,0.094712,-1.280883,-3.392542,4.484261,-4.773409,0.235011,-9.065408,-0.689964,-1.704582,-3.272755,-0.154025,-2.10426,-0.704686,1.864236,0.36962,0.474392,0.00444,0.240142,0.211311,-0.147127,0.261968,0.21,1
23004,-5.455833,2.108498,-14.517527,7.739508,-3.506596,-2.24229,-7.691737,1.36992,-3.763172,-11.584943,7.537911,-6.793791,-0.440369,-7.2481,-2.67766,-4.587154,-6.290452,-2.055498,0.302096,1.155512,0.107872,0.239138,-0.373214,-0.795209,1.243127,0.503923,4.221402,-0.248597,42.05,1
48117,-0.185512,-0.626778,-1.791563,0.370824,-2.484737,-0.725434,-2.38228,0.792123,-0.619313,-3.404056,1.827481,-0.947833,-1.630986,-2.896963,0.672785,-2.500569,-5.336949,-1.682295,0.232045,0.757667,-2.289449,0.342854,-0.191223,-0.792819,0.42028,-0.400567,2.270506,-0.276086,0.69,1
92429,-3.013273,3.624305,-7.891983,6.208525,-2.010257,-2.727471,-3.661148,-0.168315,-4.724873,-7.136594,6.016728,-8.946201,0.539714,-14.316359,2.017432,-5.805659,-9.356855,-3.32276,1.168178,0.106303,0.612011,0.374384,-0.358861,0.787997,0.140767,0.979685,-0.418741,0.840788,71.39,1
45341,-5.091126,10.716077,-9.161137,8.696392,-6.334633,-1.732853,-9.401139,0.644628,-4.936092,-10.041098,4.883243,-10.519449,1.771117,-9.666574,-1.431509,-2.91367,-7.407326,-2.917664,-1.242815,0.611378,0.194715,0.005661,0.18587,0.192473,-0.269634,0.261174,0.256146,-0.241741,7.69,1
44396,-1.379788,3.826884,-6.890754,7.943807,-0.231167,-2.736712,-1.568811,0.681955,-3.189789,-4.703643,5.139331,-8.099759,-2.061102,-12.61584,1.152956,-3.130484,-2.782084,-0.37786,0.824592,0.929015,0.43914,-0.263745,-0.031049,-0.693675,-0.017547,0.10876,1.69744,0.73861,70.57,1
98999,-1.643069,1.978201,-5.325495,0.572574,-1.177236,-3.716313,-0.734994,1.121128,-2.205798,-6.232929,5.162695,-6.801021,-0.185635,-12.149132,1.07861,-5.540383,-10.558522,-3.837932,0.014033,-0.17587,1.853612,-0.344878,-0.452425,-0.81076,1.693289,0.037353,0.488151,1.564392,14.25,1
0,-1.1561,3.399383,-1.640005,1.300532,-2.6646,0.528851,0.058274,-2.132475,-0.161862,-4.989666,3.173416,-2.750727,-1.156217,-5.786192,-1.167108,-1.489363,0.28556,0.434264,-0.360309,0.65076,0.231845,-1.491532,0.28002,-0.035129,0.446595,-0.479275,0.527671,0.23578,226.93,1
172230,-0.06184,-0.420401,-3.271295,2.590676,1.758363,-3.450626,1.262806,0.743452,-1.55775,-0.626252,0.507031,0.028703,-1.464187,-5.318887,1.222243,0.53708,2.13552,1.424254,1.065919,1.141103,1.445264,-2.116778,-0.550871,0.318179,2.142006,0.073562,0.876541,0.651542,640.8,1
154024,-2.023627,2.962749,-11.180874,7.736519,-2.553197,-2.100763,-7.528981,1.225725,-5.538324,-10.667349,7.143663,-9.507451,-1.088253,-13.686714,0.067519,-3.913697,-9.168478,-1.902045,0.128899,-0.282064,-1.024276,0.144833,0.0511,-1.031688,0.097671,0.57442,0.31849,-0.345779,0.18,1
66698,2.398215,1.490934,-2.207489,7.045536,-0.105204,-2.150837,-0.934996,0.487704,-3.981954,-2.131448,2.67538,-4.533441,-1.934009,-2.989662,-0.750017,0.033339,-2.85302,-0.280308,-1.723399,0.567851,-2.577264,0.674151,-20.664601,0.138626,-0.054104,0.49729,0.095763,-0.378826,0.37,1
60898,-6.528792,4.655474,-20.582565,9.294167,-6.754815,-2.7474,-5.310369,0.46238,-5.935213,-12.544164,9.097523,-13.093075,0.348177,-13.598466,0.803385,-10.204259,-14.929836,-4.3398,3.683935,0.422114,1.35368,0.094234,0.481661,0.370885,0.532321,0.431976,0.414733,-0.028066,131.4,1
61867,-2.190668,2.373218,-2.014414,3.296872,-2.545553,1.882368,-1.427082,-1.240723,0.715333,-3.799098,1.752368,-5.121297,-0.53686,-4.508949,-1.214639,-3.307984,-3.876352,-0.708834,0.44829,-0.236983,0.936835,0.222318,2.056327,-0.447513,-1.459694,-0.979351,0.59461,0.092736,630.56,1
139661,-2.363273,0.121601,0.006447,3.203347,1.515821,1.580495,-2.13223,-56.307128,-1.808696,-3.218481,0.549277,-2.560819,-1.331176,-2.309119,0.777398,0.009309,0.835283,0.318499,-2.087445,2.621085,-10.958088,1.874208,0.677073,0.059392,-0.129791,0.226153,-0.116689,0.409025,34.4,1
94707,0.088742,4.912231,-11.090413,5.334055,0.262785,-4.645039,-1.611408,1.529955,-2.037242,-5.631248,6.498034,-10.921993,1.836165,-13.793683,-0.791467,-4.22696,-4.043045,-0.568945,2.726106,0.624806,0.348571,-0.905011,-0.395975,-0.302035,-1.587107,0.412551,0.680315,0.865103,441.12,1
164605,2.993402,-2.648761,0.709738,0.076745,2.137825,0.295792,1.458894,-1.866052,1.182564,-2.867721,1.695331,-2.560122,-0.422537,-5.655662,0.022192,-1.478333,-0.168954,0.833072,0.298184,0.732599,-0.086812,1.3535,-0.152668,-0.535186,0.405854,-0.271688,0.740345,0.513068,24.78,1
52803,-0.191845,-0.641582,-0.102749,2.049072,0.604575,-1.847346,3.556112,4.01257,-2.173689,-1.545165,3.223135,-2.076135,1.157838,-6.596666,1.599103,-2.962352,-3.704085,-2.527894,2.327867,-0.543073,1.564298,-0.054413,-0.380571,-0.167516,0.471329,0.709692,-1.595706,-0.060014,137.27,1
138207,1.791416,-1.401375,0.842324,1.391948,1.210395,-2.852946,-3.240972,0.803922,0.768412,-0.787459,1.371333,-2.448068,0.608112,-1.871625,-0.395905,-2.75068,-6.422857,-1.177073,0.695241,0.010114,1.088885,0.834106,-2.593376,0.785896,0.03516,-0.163937,0.656112,0.206167,0.03,1
28647,-1.273291,1.328292,-1.368233,3.993286,0.079129,-3.454723,0.391339,0.773529,-1.28645,-2.326696,1.599939,-1.828425,-1.63583,-4.075289,1.120094,-1.608072,1.108265,0.141844,1.303103,0.189849,0.038911,-0.037365,0.405471,1.092645,-1.279576,-0.415918,-0.250251,0.055792,3.55,1
